ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Continent
torr1261,Torres Strait Creole,,-11.066,142.692,torr1261,tcs,Pacific
torw1241,Torwali,,35.3101,72.5316,torw1241,trw,Asia
tosk1239,Northern Tosk Albanian,,41,20,tosk1239,als,Europe
tote1238,Totela,,-16.9575,24.3751,tote1238,ttl,Africa
toto1302,Toto,,26.67,88.975,toto1302,txo,Asia
toto1305,Totontepec Mixe,,17.2157,-96.0179,toto1305,mto,Americas
touo1238,Touo,,-8.58405,157.296,touo1238,tqu,Pacific
trav1236,Traveller Norwegian,,62.6217,9.48913,trav1236,rmg,Europe
trin1276,Trinidadian Creole English,,10.4208,-61.4171,trin1276,trf,Americas
trio1238,Trió,,2.53616,-55.7599,trio1238,tri,Americas
trum1247,Trumai,,-11.8119,-53.5717,trum1247,tpy,Americas
tsak1248,Tsakonian,,37.1405,22.7341,tsak1248,tsd,Europe
tsak1249,Tsakhur,,41.5916,46.8858,tsak1249,tkr,Asia
tsam1247,Tsamai,,5.3097,36.9139,tsam1247,tsb,Africa
tsat1238,Tsat,,18.3192,109.336,tsat1238,huq,Asia
tsha1245,Tshangla,,27.3694,91.7741,tsha1245,tsj,Asia
tsho1240,Tshobdun,,32.18,101.84,tsho1240,NA,NA
tsis1238,Salka-Tsishingini,,10.2882,5.11073,tsis1238,tsw,Africa
tsix1234,Ts'ixa,,-19.180953,23.998153,tsix1234,NA,NA
tsoa1238,Tsoa,,-19.7974,26.9638,tsoa1238,hio,Africa
tson1249,Tsonga,,-23.5754,31.8105,tson1249,tso,Africa
tsou1248,Tsou,,23.216,120.787,tsou1248,tsu,Asia
tsuv1239,Tsuvadi,,10.8421,5.22095,tsuv1239,tvd,Africa
tswa1253,Tswana,,-24.368,24.7587,tswa1253,tsn,Africa
tswa1255,Tswa,,-22.9891,32.4287,tswa1255,tsc,Africa
tuba1278,Tübatulabal,,35.327,-117.163,tuba1278,tub,Americas
tuca1252,Tucano,,0.579755,-69.5763,tuca1252,tuo,Americas
tuge1241,Tugen,,0.66573,35.8499,tuge1241,tuy,Africa
tugu1245,Tugun,,-7.72555,126.7,tugu1245,tzn,Asia
tuka1248,Tukang Besi North,,-5.30994,123.578,tuka1248,khc,Asia
tuka1249,Tukang Besi South,,-5.7478,123.948,tuka1249,bhq,Asia
tuki1240,Tuki,,4.64348,11.5353,tuki1240,bag,Africa
tukp1239,Tukpa,,31.4925,78.1627,tukp1239,tpq,Asia
tula1252,Tula,,9.84629,11.52551,tula1252,tul,Africa
tule1245,Tule-Kaweah Yokuts,,36.05354,-118.768616,tule1245,NA,NA
tulu1258,Tulu,,12.8114,75.2651,tulu1258,tcy,Asia
tumb1250,Tumbuka,,-11.3297,33.3738,tumb1250,tum,Africa
tumu1242,Tumulung Sisaala,,10.63451,-1.79707,tumu1242,sil,Africa
tune1261,Tunen,,4.75,10.67,tune1261,tvu,NA
tung1290,Tungag,,-2.52188,150.198,tung1290,lcm,Pacific
tuni1252,Tunica,,30.9888,-92.5403,tuni1252,tun,Americas
tuni1259,Tunisian Arabic,,33.7966,9.56156,tuni1259,aeb,Africa
tuni1262,Tunisian-Zuwara Berber,,32.863859,11.299621,tuni1262,NA,NA
tunn1238,Tunni,,1.06167,43.6847,tunn1238,tqq,Africa
tunu1234,Tunumiisiut,,65.613611,-37.631111,tunu1234,NA,NA
tupa1250,Tuparí,,-11.8884,-62.2544,tupa1250,tpr,Americas
turk1303,Turkic Khalaj,,34.4224,50.3222,turk1303,klj,Asia
turk1304,Turkmen,,37.0872,59.1757,turk1304,tuk,Asia
turk1308,Turkana,,4.30688,35.7101,turk1308,tuv,Africa
turk1310,Turks And Caicos Creole English,,21.8078,-71.7451,turk1310,tch,Americas
turu1249,Turung,,26.3441,92.2676,turu1249,try,Asia
tusc1257,Tuscarora,,43.1303,-79.4214,tusc1257,tus,Americas
tute1247,Tutelo,,37.67,-78.75,tute1247,tta,Americas
tuts1235,Tutsa Naga,,27.161,95.8,tuts1235,tvt,Asia
tutu1242,Tututni,,42.5563,-124.293,tutu1242,tuu,Americas
tuuu1240,Tu,,36.8177,102.117,tuuu1240,mjg,Asia
tuva1244,Tuvalu,,-8.520813,179.198088,tuva1244,tvl,Pacific
tuvi1240,Tuvinian,,48.436,92.6693,tuvi1240,tyv,Asia
tuwa1243,Tuwali Ifugao,,16.6646,121.113,tuwa1243,ifk,Asia
tuwu1238,Tuwuli,,7.31095,0.38008,tuwu1238,bov,Africa
tuyu1244,Tuyuca,,0.39441,-70.043515,tuyu1244,tue,Americas
twan1247,Twana,,47.7419,-121.765,twan1247,twa,Americas
twee1234,Tweed-Albert,,-28.028726,153.286993,twee1234,xjb,NA
tyap1238,Tyap,,9.75568,8.3082,tyap1238,kcg,Africa
tzel1254,Tzeltal,,16.6384,-92.2786,tzel1254,tzh,Americas
tzot1259,Tzotzil,,16.6362,-92.7388,tzot1259,tzo,Americas
tzut1248,Tz'utujil,,14.6351,-91.2012,tzut1248,tzj,Americas
ubir1237,Ubir,,-9.59044,149.396,ubir1237,ubr,Pacific
ubyk1235,Ubykh,,43.67,39.67,ubyk1235,uby,Europe
udih1248,Udihe,,46.6309,135.678,udih1248,ude,Asia
udii1243,Udi,,40.9,47.7236,udii1243,udi,Asia
udmu1245,Udmurt,,56.12921,52.63548,udmu1245,udm,Europe
uduk1239,Uduk,,9.16012,34.2293,uduk1239,udu,Africa
ugar1238,Ugaritic,,35.6,35.78,ugar1238,uga,NA
ughe1237,Ughele,,-8.45725,157.341,ughe1237,uge,Pacific
ugon1239,Ugong,,14.2408,100.098,ugon1239,ugo,Asia
uigh1240,Uighur,,43.67,79.75,uigh1240,uig,Asia
ukaa1243,Ukaan,,7.59722,6.03933,ukaa1243,kcf,Africa
ukra1253,Ukrainian,,48.175842,24.395786,ukra1253,ukr,Europe
ulit1238,Ulithian,,9.961388,139.603611,ulit1238,uli,Pacific
ulwa1239,Ulwa,,12.932292,-83.581467,ulwa1239,ulw,NA
umal1238,Uma' Lung,,3.25,116.5,umal1238,ulu,Asia
umat1237,Umatilla,,45.6391,-118.552,umat1237,uma,Americas
umbr1253,Umbrian,,NA,NA,umbr1253,xum,NA
umbu1235,Umbugarla,,-12.9325,131.825,umbu1235,umr,Pacific
umbu1256,Umbuygamu,,-14.25876,143.6305,umbu1256,umg,Pacific
umbu1257,Umbundu,,-12.4763,14.4148,umbu1257,umb,Africa
umbu1258,Umbu-Ungu,,-5.9513,143.97,umbu1258,ubu,Pacific
umir1236,Umiray Dumaget Agta,,14.8757,121.508,umir1236,due,Asia
unaa1239,Una,,-4.69676,140.1,unaa1239,mtg,Asia
unam1242,Unami,,35.0264,-98.3201,unam1242,unm,Americas
unea1237,Uneapa,,-4.89383,149.141,unea1237,bbn,Pacific
unse1236,Unserdeutsch,,-4.19566,152.183,unse1236,uln,Pacific
unua1237,Unua,,-16.2638,167.599,unua1237,onu,Pacific
uppe1235,Upper Taromi,,36.5998,48.7301,uppe1235,tov,Asia
uppe1275,Upper Necaxa Totonac,,20.236,-97.81,uppe1275,tku,Americas
uppe1395,Upper Sorbian,,51.2403,14.4098,uppe1395,hsb,Europe
uppe1400,Upper Saxon,,51.152,12.692,uppe1400,sxu,Europe
uppe1427,Upper Kinabatangan,,5.31911,116.901,uppe1427,dmg,Asia
uppe1437,Upper Tanana,,62.6867,-141.37,uppe1437,tau,Americas
uppe1439,Upper Chehalis,,46.7981,-123.169,uppe1439,cjh,Americas
uppe1455,Upper Guinea Crioulo,,13.2335066667,-15.33254,uppe1455,pov,Africa
urak1238,Urak Lawoi',,7.5258,99.0768,urak1238,urk,Asia
urar1245,Urartian,,35.0333,44.3833,urar1245,xur,NA
urar1246,Urarina,,-4.44006,-75.4211,urar1246,ura,Americas
urat1244,Urat,,-3.60065,142.79,urat1244,urt,Pacific
urav1235,Ura (Vanuatu),,-18.6747,169.084,urav1235,uur,Pacific
urdu1245,Urdu,,25,67,urdu1245,urd,Asia
urho1239,Urhobo,,5.31155,5.86148,urho1239,urh,Africa
urim1252,Urim,,-3.58018,142.653,urim1252,uri,Pacific
urip1239,Uripiv-Wala-Rano-Atchin,,-16.00951,167.34643,urip1239,upv,Pacific
urub1250,Urubú-Kaapor,,-2.46455,-46.2204,urub1250,urb,Americas
urum1249,Urum,,42.0379,43.994,urum1249,uum,Asia
uruu1244,Uru,,-16.72547,-68.97119,uruu1244,ure,Americas
usan1239,Usan,,-4.84265,145.362,usan1239,wnu,Pacific
usar1243,Usarufa,,-6.38898,145.633,usar1243,usa,Pacific
usui1238,Usui,,23.0131,91.7879,usui1238,usi,Asia
utes1238,Ute-Southern Paiute,,40.0965,-110.305,utes1238,ute,Americas
uuuu1243,U,,22.6767,101.772,uuuu1243,uuu,Asia
uzbe1248,Uzbeki Arabic,,40.2612,65.3864,uzbe1248,auz,Asia
vaag1238,Vaagri Booli,,12.215,79.5335,vaag1238,vaa,Asia
vafs1240,Vafsi,,34.5309,50.0013,vafs1240,vaf,Asia
vagh1246,Vaghri,,26.1404,68.6051,vagh1246,vgr,Asia
vagl1239,Vagla,,9.33848,-2.31333,vagl1239,vag,Africa
vaii1241,Vai,,7.05085,-11.3262,vaii1241,vai,Africa
vaip1239,Vaiphei,,24.1378,93.7195,vaip1239,vap,Asia
vani1248,Vanimo,,-2.68501,141.258,vani1248,vam,Pacific
varh1239,Varhadi-Nagpuri,,20.7139,79.7516,varh1239,vah,Asia
varl1238,Varli,,20.5635,73.2975,varl1238,vav,Asia
vend1245,Venda,,-22.188,29.9523,vend1245,ven,Africa
vene1257,Venetic,,NA,NA,vene1257,xve,NA
vene1258,Venetian,,45.503581,12.214167,vene1258,vec,Americas
vent1242,Ventureño,,34.1761,-119.035,vent1242,veo,Americas
vera1241,Vera'a,,-13.892528,167.428701,vera1241,vra,NA
viet1252,Vietnamese,,20.681188,105.774071,viet1252,vie,Asia
vinc1243,Vincentian Creole English,,13.2436,-61.1963,vinc1243,svc,Americas
vinm1237,Neve'ei,,-16.2253,167.427,vinm1237,vnm,Pacific
vinz1238,Vinza,,-4.99312,30.5699,vinz1238,vin,Africa
virg1240,Virgin Islands Creole English,,18.04715,-63.07851,virg1240,vic,Americas
vlax1238,Vlax Romani,,46.8191,14.8451,vlax1238,rmy,Europe
voti1245,Votic,,59.3802,28.6235,voti1245,vot,Europe
vunj1238,Vunjo,,-3.42531,37.5847,vunj1238,vun,Africa
vure1239,Vurës,,-13.905677,167.451412,vure1239,msn,Pacific
vute1244,Vute,,6.13603,11.8839,vute1244,vut,Africa
vwan1235,Vwanji,,-9.00683,34.0757,vwan1235,wbi,Africa
waat1238,Waata,,0.55656,37.8568,waat1238,ssn,Africa
wadd1237,Waddar,,19.8838,77.1673,wadd1237,wbq,Asia
wadj1254,Wadjiginy,,-12.8596,130.737,wadj1254,wdj,Pacific
waff1241,Waffa,,-6.55783,146.09,waff1241,waj,Pacific
waga1260,Wagaya,,-20.329,137.623,waga1260,wga,Pacific
wagd1238,Wagdi,,23.6888,73.9022,wagd1238,wbr,Asia
wage1238,Wageman,,-13.8627,131.893,wage1238,waq,Pacific
waig1243,Waigali,,35.0358,70.9761,waig1243,wbk,Asia
waig1244,Waigeo,,-0.17957,130.917,waig1244,wgo,Asia
wail1244,Wailaki,,39.1513,-123.284,wail1244,wlk,Americas
waim1251,Waima,,-8.67145,146.544,waim1251,rro,Pacific
waim1252,Waima'a,,-8.53416,126.317,waim1252,wmh,Asia
waim1253,Waimiri-Atroari,,-0.61832,-60.4259,waim1253,atr,Americas
waim1255,Waimaha,,0.30416,-70.1644,waim1255,bao,Americas
waiw1244,Waiwai,,1.50881,-59.1417,waiw1244,waw,Americas
waja1257,Wajarri,,-28.1761,117.153,waja1257,wbv,Pacific
waka1274,Wakawaka,,-26.248,151.868,waka1274,wkw,Pacific
wakh1245,Wakhi,,37.1768,73.9777,wakh1245,wbl,Asia
wala1266,Wala,,-8.81936,160.741,wala1266,lgl,Pacific
wall1257,East Uvean,,-13.2903,-176.207,wall1257,wls,Pacific
walm1241,Walmajarri,,-19.7229,126.113,walm1241,wmt,Pacific
wals1238,Walser,,46.6995,9.18266,wals1238,wae,Europe
wamb1257,Wambule,,27.14808,86.47646,wamb1257,wme,Asia
wamb1258,Wambayan,,-17.496,135.683,wamb1258,wmb,Pacific
wamb1259,Wambon,,-5.44334,140.48,wamb1259,wms,Asia
wamp1249,Wampanoag,,41.705,-73.3148,wamp1249,wam,Americas
wand1263,Wandarang,,-14.2996,135.705,wand1263,wnd,Pacific
wand1267,Wandamen,,-2.25622,133.996,wand1267,wad,Asia
wand1278,Wandala,,11.3169,13.8996,wand1278,mfi,Africa
wane1241,Waneci,,30.0501,67.8327,wane1241,wne,Asia
wang1291,Ngiyambaa,,-30.6481,146.18,wang1291,wyb,Pacific
wang1294,Wanga,,0.343,34.477,wang1294,lwg,Africa
wanm1242,Wanman,,-22.7078,122.325,wanm1242,wbt,Pacific
want1252,Wantoat,,-6.15216,146.513,want1252,wnc,Pacific
waor1240,Waorani,,-1.12312,-76.683,waor1240,auc,Americas
wapa1235,Wapan,,7.97862,9.83299,wapa1235,juk,Africa
wapi1253,Wapishana,,2.58744,-59.8021,wapi1253,wap,Americas
wapp1239,Wappo,,38.25,-122.5,wapp1239,wao,Americas
wara1290,Warray,,-13.0941,131.236,wara1290,wrz,Pacific
wara1292,Samue,,10.7283,-5.37515,wara1292,wbf,Africa
wara1294,Anta-Komnzo-Wára-Wérè-Kémä,,-8.64917,141.52,wara1294,tci,Pacific
wara1300,Waray (Philippines),,11.4911,125.012,wara1300,war,Asia
wara1302,Warapu,,-3.07263,142.012,wara1302,wra,Pacific
wara1303,Warao,,7.50851,-59.3528,wara1303,wba,Americas
ward1246,Wardaman,,-15.4155,132.604,ward1246,wrr,Pacific
ware1253,Warembori,,-1.65941,137.566,ware1253,wsa,Asia
wari1266,Waris,,-3.139,140.931,wari1266,wrs,Pacific
wari1268,Wari',,-10.69948,-64.56152,wari1268,pav,Americas
warj1242,War-Jaintia,,25.1154,91.6266,warj1242,aml,Asia
warl1254,Warlpiri,,-20.1008,131.05,warl1254,wbp,Pacific
warl1256,Warluwara,,-22.2909,138.738,warl1256,wrb,Pacific
warr1255,Warrgamay,,-18.5468,146.179,warr1255,wgy,Pacific
warr1257,Warrnambool,,-38.345,142.4608,warr1257,NA,NA
warr1258,Warrwa,,-17.0965,123.971,warr1258,wwr,Pacific
waru1264,Warrongo,,-18.2496,144.37,waru1264,wrg,Pacific
waru1265,Warumungu,,-20.6479,134.375,waru1265,wrm,Pacific
wasc1239,Wasco-Wishram,,45.0278,-121.509,wasc1239,wac,Americas
wash1253,Washo,,38.8184,-119.64,wash1253,was,Americas
wask1241,Waskia,,-4.57978,145.979,wask1241,wsk,Pacific
wata1253,Watam,,-4.02591,144.583,wata1253,wax,Pacific
wath1238,Wathawurrung,,-37.68777565,144.1013148,wath1238,wth,NA
waur1244,Waurá,,-13.296,-53.6971,waur1244,wau,Americas
wawa1246,Wawa,,6.68974,11.7802,wawa1246,www,Africa
waya1269,Wayana,,2.77537,-54.4429,waya1269,way,Americas
wayu1241,Wayu,,27.3047,86.1227,wayu1241,vay,Asia
wayu1243,Wayuu,,11.395566,-72.199791,wayu1243,guc,Americas
weda1241,Wedau,,-10.1246,150.172,weda1241,wed,Pacific
wels1247,Welsh,,52,-4,wels1247,cym,Europe
weri1253,Weri,,-7.71834,146.914,weri1253,wer,Pacific
wers1238,Wersing,,-8.33936,124.932,wers1238,kvw,Asia
west1510,Western Ojibwa,,50.5664,-102.525,west1510,ojw,Americas
west1511,Western Totonac,,20.4574,-97.9486,west1511,tqt,Americas
west2354,Western Frisian,,53.143,5.86091,west2354,fry,Europe
west2356,Westphalien,,51.459,7.499,west2356,wep,Europe
west2368,Western Balochi,,37.83,62.17,west2368,bgn,Asia
west2369,Western Farsi,,28.6593,55.1586,west2369,pes,Asia
west2386,Western Panjabi,,30.0948,75.3474,west2386,pnb,Asia
west2396,Western Lawa,,19.8678,99.2057,west2396,lcp,Asia
west2397,Western Bru,,16.4906,104.754,west2397,brv,Asia
west2402,West Yugur,,39.0548,99.3112,west2402,ybe,Asia
west2408,Western Muria,,20.2384,80.7006,west2408,mut,Asia
west2409,Western Kayah,,18.687,97.4877,west2409,kyu,Asia
west2415,Western Tamang,,28.0239,85.0563,west2415,tdg,Asia
west2420,Western Parbate Kham,,28.6521,82.7348,west2420,kjl,Asia
west2430,Western Xiangxi Miao,,28.33,109.67,west2430,mmr,Asia
west2441,Western Arrarnta,,-24.05052,133.24621,west2441,are,Pacific
west2458,West Central Banda,,6.81435,24.1012,west2458,bbp,Africa
west2465,Western Sisaala,,10.8561,-2.36423,west2465,ssl,Africa
west2466,Western Karaboro,,10.6298,-4.76482,west2466,kza,Africa
west2519,Western Fijian,,-17.8355,177.657,west2519,wyy,Pacific
west2538,West Tarangan,,-6.62046,134.168,west2538,txn,Asia
west2548,West Damar,,-7.12065,128.585,west2548,drn,Asia
west2555,Western Bukidnon Manobo,,7.6682,124.825,west2555,mbb,Asia
west2557,Western Subanon,,7.79964,122.341,west2557,suc,Asia
west2560,West Coast Bajau,,6.00631,116.124,west2560,bdr,Asia
west2564,West Berawan,,3.9815,114.528,west2564,zbw,Asia
west2594,Western Dani,,-3.77127,138.217,west2594,dnw,Asia
west2599,West Kewa,,-6.32097,143.73,west2599,kew,Pacific
west2600,West Makian,,0.45332,127.63,west2600,mqs,Asia
west2615,Western Apache,,33.8574,-110.123,west2615,apw,Americas
west2624,Western Huasteca Nahuatl,,21.3711,-98.7711,west2624,nhw,Americas
west2630,Western Abenaki,,46.1381,-72.6511,west2630,abe,Americas
west2632,Western Keres,,34.9733,-107.517,west2632,kjq,Americas
west2635,Akateko,,15.5932,-91.8421,west2635,knj,Americas
west2644,Western Highland Chatino,,16.2495,-97.3244,west2644,ctp,Americas
west2650,Western Cham,,12.4771,104.026,west2650,cja,Asia
west2721,West Central Oromo,,8.81391,36.7365,west2721,gaz,Africa
west2763,Western Neo-Aramaic,,33.8162,36.484,west2763,amw,Asia
whit1267,Duoluo Gelao,,23.0196,105.07,whit1267,giw,Asia
whit1269,Whitesands,,-19.5019,169.381,whit1269,tnp,Pacific
wich1260,Wichita,,35.0665,-98.1831,wich1260,wic,Americas
wich1263,Wichí Lhamtés Vejoz,,-24.2189,-61.9117,wich1263,wlv,Americas
wikm1247,Wik-Mungkan,,-13.98051,141.81611,wikm1247,wim,Pacific
wikn1245,Wik-Ngathana,,-13.8691,141.532,wikn1245,wig,Pacific
wint1259,Wintu,,39.7176,-122.445,wint1259,wit,Americas
wipi1242,Wipi,,-8.79741,143.064,wipi1242,gdr,Pacific
wira1262,Wiradhuri,,-34.0742,145.994,wira1262,wrh,Pacific
wira1265,Wirangu,,-32,134,wira1265,wgu,NA
wiru1244,Wiru,,-6.35863,144.214,wiru1244,wiu,Pacific
wiyo1248,Wiyot,,39.2492,-122.952,wiyo1248,wiy,Americas
woga1249,Wogamusin,,-4.22936,142.401,woga1249,wog,Pacific
woii1237,Woi,,-1.62746,135.484,woii1237,wbw,Asia
woiw1237,Woiwurrung,,-37.64264501,145.5879962,woiw1237,wyi,NA
wola1242,Wolaytta,,6.32668,37.7537,wola1242,wal,Africa
wola1253,Wolane,,8.23,38.14,wola1253,wle,Africa
wole1240,Woleaian,,7.37957,143.916,wole1240,woe,Pacific
woli1241,Wolio,,-5.33,122.67,woli1241,wlo,Asia
wong1247,Wongo,,-5.73837,20.5054,wong1247,won,Africa
wood1236,Woods Cree,,57,-99,wood1236,cwd,Americas
wori1245,Worimi,,-32.4806,152.107,wori1245,kda,Pacific
woro1256,Worodougou,,8.23453,-6.72244,woro1256,jud,Africa
worr1237,Worrorra,,-15.612781,124.881218,worr1237,wro,NA
wotu1240,Wotu,,-2.59593,120.9,wotu1240,wtw,Asia
woun1238,Woun Meu,,8.5,-78,woun1238,noa,Americas
wuch1236,Wu Chinese,,29.8621,119.682,wuch1236,wuu,Asia
wulg1239,Wulguru,,-19.85103121,146.3453957,wulg1239,NA,NA
wuna1249,Wunambal,,-14.8347,125.72,wuna1249,wub,Pacific
wutu1241,Wutunhua,,35.269,101.957,wutu1241,wuh,Asia
wutu1244,Wutung,,-2.64636,141.104,wutu1244,wut,Pacific
wuvu1239,Wuvulu-Aua,,-1.73938,142.851,wuvu1239,wuv,Pacific
wyan1247,Wyandot,,44.33,-77.5,wyan1247,wya,Americas
wymy1235,Wymysorys,,49.91617,19.15195,wymy1235,wym,Europe
xamm1241,/Xam,,-31.7612,20.1733,xamm1241,xam,Africa
xamt1239,Xamtanga,,12.4479,38.8352,xamt1239,xan,Africa
xana1235,Xanaguía Zapotec,,15.9748,-96.1927,xana1235,ztg,Americas
xara1244,Xârâcùù,,-21.7034,165.996,xara1244,ane,Pacific
xegw1238,//Xegwi,,-26.3407,30.4028,xegw1238,xeg,Africa
xhos1239,Xhosa,,-31.0389,28.0769,xhos1239,xho,Africa
xian1251,Xiang Chinese,,27.66847,111.47112,xian1251,hsn,Asia
xibe1242,Xibe,,43.5854,81.0034,xibe1242,sjo,Asia
xico1235,Xicotepec De Juárez Totonac,,20.6532,-97.7463,xico1235,too,Americas
xinc1246,Xinca-Guazacapan,,14.069981,-90.416651,xinc1246,NA,NA
xish1235,Xishanba Lalo,,24.8709,100.711,xish1235,ywt,Asia
xokl1240,Xokleng,,-26.9217,-49.5886,xokl1240,xok,Americas
yaak1241,Yaaku,,0.46863,37.1008,yaak1241,muu,Africa
yabe1254,Yabem,,-6.67052,147.81,yabe1254,jae,Pacific
yaey1239,Yaeyama,,24.3401,123.801,yaey1239,rys,Asia
yaga1256,Yagara-Jandai,,-27.87647555,152.4602773,yaga1256,NA,NA
yaga1260,Yagaria,,-6.32432,145.388,yaga1260,ygr,Pacific
yagn1238,Yagnobi,,39.1486,69.2422,yagn1238,yai,Asia
yagu1244,Yagua,,-3.42913,-72.2186,yagu1244,yad,Americas
yaka1277,Yakan,,6.531023,122.021729,yaka1277,yka,Asia
yaki1237,Northwest Sahaptin,,46.2655,-120.756,yaki1237,yak,Americas
yakk1236,Yakkha,,27.3714,87.9306,yakk1236,ybh,Asia
yaku1245,Sakha,,61.6974,133.98,yaku1245,sah,Asia
yala1262,Yalarnnga,,-21.731,139.511,yala1262,ylr,Pacific
yala1263,Yala,,6.73852,8.60748,yala1263,yba,Africa
yala1266,Yalahatan-Haruru-Awaiya,,-3.3619,129.315,yala1266,jal,Asia
yale1246,Yale,,-3.79762,141.566,yale1246,nce,Pacific
yalu1240,Yalunka,,9.97186,-11.2836,yalu1240,yal,Africa
yama1264,Yámana,,-55.2748,-68.2648,yama1264,yag,Americas
yamb1251,Yamba,,6.535505,11.07711,yamb1251,yam,Africa
yami1254,Yami,,22.055,121.544,yami1254,tao,Asia
yami1256,Yaminahua,,-9.8846,-71.5964,yami1256,yaa,Americas
yamp1242,Yamphu,,27.6322,87.0441,yamp1242,ybi,Asia
yana1271,Yana,,39.2769,-121.608,yana1271,ynn,NA
yand1253,Yandruwandha,,-28.4744,140.583,yand1253,ynd,Pacific
yand1257,Yanda Dom Dogon,,14.63,-3.15,yand1257,dym,Africa
yane1238,Yanesha',,-10.5454,-75.315,yane1238,ame,Americas
yang1286,Yang Zhuang,,21.83753,107.3622,yang1286,zyg,Asia
yank1247,Yankunytjatjara,,-26.4064,133.577,yank1247,kdd,Pacific
yann1237,Yan-nhangu,,-12.0853,134.877,yann1237,jay,Pacific
yano1262,Yanomámi,,2.48999,-62.8522,yano1262,wca,Americas
yany1243,Yanyuwa,,-15.7621,136.055,yany1243,jao,Pacific
yaoo1241,Yao,,-13.6119,35.2387,yaoo1241,yao,Africa
yape1248,Yapese,,9.55811,138.125,yape1248,yap,Pacific
yapu1240,Yeri,,-3.47256,142.436,yapu1240,yev,Pacific
yaqu1251,Yaqui,,29.9446,-110.681,yaqu1251,yaq,Americas
yare1248,Yareba,,-9.50651,148.605,yare1248,yrb,Pacific
yaul1241,Ulwa (Papua New Guinea),,-4.39912,143.993,yaul1241,yla,Pacific
yaum1237,Yau (Morobe Province),,-6.08274,146.841,yaum1237,yuw,Pacific
yawe1241,Yaweyuha,,-6.1868,145.359,yawe1241,yby,Pacific
yawu1244,Yawuru,,-18.004,122.693,yawu1244,ywr,Pacific
yayg1236,Yaygir,,-29.91558791,153.2691386,yayg1236,xya,NA
yecu1235,Yecuatla Totonac,,20.1765,-96.8741,yecu1235,tlc,Americas
yekh1238,Yekhee,,7.10204,6.44919,yekh1238,ets,Africa
yele1255,Yele,,-11.3796,154.127,yele1255,yle,Pacific
yemb1246,Yemba,,5.47421,10.0214,yemb1246,ybb,Africa
yems1235,Yemsa,,7.79821,37.4412,yems1235,jnj,Africa
yeru1240,Yerukula,,17.3702,81.9748,yeru1240,yeu,Asia
yess1239,Yessan-Mayo,,-4.15721,142.574,yess1239,yss,Pacific
yeyi1239,Yeyi,,-18.9178,23.6088,yeyi1239,yey,Africa
yidi1250,Yidiñ,,-17.1332,145.876,yidi1250,yii,Pacific
yima1243,Yimas,,-4.71731,143.572,yima1243,yee,Pacific
yinc1238,Yinchia,,20.0833,97.9166,yinc1238,yin,Asia
yind1247,Yindjibarndi,,-21.5379,117.001,yind1247,yij,Pacific
yine1238,Yine,,-11.1086,-73.3087,yine1238,pib,Americas
ying1247,Yinggarda,,-25.4446,115.58,ying1247,yia,Pacific
yiry1245,Yir-Yoront,,-15.1117,141.767,yiry1245,yiy,Pacific
yiwo1237,Yiwom,,8.97395,9.78757,yiwo1237,gek,Africa
yoga1237,Yogad,,16.7015,121.718,yoga1237,yog,Asia
yoku1256,Northern Yokuts,,36.3167,-119.721,yoku1256,yok,Americas
yomm1242,Yom,,9.87186,1.81099,yomm1242,pil,Africa
yona1241,Yonaguni,,24.45,122.991,yona1241,yoi,Asia
yong1270,Yongning Na,,27.8,100.9,yong1270,nru,NA
yong1275,Yongnan Zhuang,,21.83753,107.3622,yong1275,zyn,Asia
yong1276,Yongbei Zhuang,,23.6818,107.184,yong1276,zyb,Asia
yong1280,Yonggom,,-6.42956,141.213,yong1280,yon,Pacific
yora1241,Yora,,-11.3704,-72.0409,yora1241,mts,Americas
yort1237,Yorta Yorta,,-35.9,145.01,yort1237,xyy,NA
yoru1245,Yoruba,,7.15345,3.67225,yoru1245,yor,Africa
yoso1239,Yosondúa Mixtec,,16.9042,-97.5018,yoso1239,mpm,Americas
youj1238,Youjiang Zhuang,,23.6818,107.184,youj1238,zyj,Asia
youl1235,Youle Jinuo,,22.0473,101.057,youl1235,jiu,Asia
youn1235,Younuo Bunu,,25.7638,110.474,youn1235,buh,Asia
yoyy1238,Yoy,,17.6215,104.785,yoyy1238,yoy,Asia
yuca1254,Yucatec Maya,,18.7757,-88.9567,yuca1254,yua,Americas
yuch1247,Yuchi,,35.96146,-95.03933,yuch1247,yuc,Americas
yucu1253,Yucuna,,-0.76075,-71.0033,yucu1253,ycn,Americas
yuec1235,Yue Chinese,,23,113,yuec1235,yue,Asia
yuki1243,Yuki,,39.8389,-123.296,yuki1243,yuk,Americas
yulp1239,Yulparija,,-18.923519,122.370316,yulp1239,NA,NA
yulu1243,Yulu,,8.04124,23.6166,yulu1243,yul,Africa
yupu1235,Yuputhimri,,-12.004,141.847,yupu1235,NA,NA
yura1255,Yuracaré,,-16.7479,-65.1224,yura1255,yuz,Americas
yuro1248,Yurok,,41.3262,-123.824,yuro1248,yur,Americas
zaba1237,Zabana,,-7.74311,158.753,zaba1237,kji,Pacific
zaca1242,Zacatepec Chatino,,16.08,-97.3069,zaca1242,ctz,Americas
zagh1240,Beria,,17.4842,23.4626,zagh1240,zag,Africa
zaiw1241,Zaiwa,,24.1726,98.3643,zaiw1241,atb,Asia
